location_key;date;country_name;cumulative_vaccine_doses_administered;vaccine_doses_diary
MX;11/08/2021;Mexico;72986350;498120
MX;12/08/2021;Mexico;73771750;785400
MX;13/08/2021;Mexico;74802779;1031029
MX;14/08/2021;Mexico;75780229;977450
MX;15/08/2021;Mexico;76587422;807193
MX;16/08/2021;Mexico;77225451;638029
MX;17/08/2021;Mexico;77573466;348015
MX;18/08/2021;Mexico;78765073;1191607
MX;19/08/2021;Mexico;79399398;634325
MX;20/08/2021;Mexico;79933762;534364
MX;21/08/2021;Mexico;80404167;470405
MX;22/08/2021;Mexico;80683665;279498
MX;23/08/2021;Mexico;80886612;202947
MX;24/08/2021;Mexico;81274760;388148
MX;25/08/2021;Mexico;81923702;648942
MX;26/08/2021;Mexico;82678717;755015
MX;27/08/2021;Mexico;83433577;754860
MX;28/08/2021;Mexico;84026447;592870
MX;29/08/2021;Mexico;84379551;353104
MX;30/08/2021;Mexico;84549082;169531
MX;31/08/2021;Mexico;84946443;397361
MX;1/09/2021;Mexico;85375481;429038
MX;2/09/2021;Mexico;85845792;470311
MX;3/09/2021;Mexico;85845792;0
MX;4/09/2021;Mexico;86793531;947739
MX;5/09/2021;Mexico;87014220;220689
MX;6/09/2021;Mexico;87224714;210494
MX;7/09/2021;Mexico;87750381;525667
MX;8/09/2021;Mexico;87750381;0
MX;9/09/2021;Mexico;88593229;842848
MX;10/09/2021;Mexico;90366606;1773377
MX;11/09/2021;Mexico;91182279;815673
MX;12/09/2021;Mexico;91720391;538112
MX;13/09/2021;Mexico;92080595;360204
MX;14/09/2021;Mexico;92749295;668700
MX;15/09/2021;Mexico;93588719;839424
MX;16/09/2021;Mexico;94144251;555532
MX;17/09/2021;Mexico;94300526;156275
MX;18/09/2021;Mexico;94858068;557542
MX;19/09/2021;Mexico;95271399;413331
MX;20/09/2021;Mexico;95638622;367223
MX;21/09/2021;Mexico;96080633;442011
MX;22/09/2021;Mexico;96793184;712551
MX;23/09/2021;Mexico;97523713;730529
MX;24/09/2021;Mexico;98282544;758831
MX;25/09/2021;Mexico;98895325;612781
MX;26/09/2021;Mexico;99186517;291192
MX;27/09/2021;Mexico;99366403;179886
MX;28/09/2021;Mexico;99868671;502268
MX;29/09/2021;Mexico;100516964;648293
MX;30/09/2021;Mexico;101190484;673520
MX;1/10/2021;Mexico;101190484;0
MX;2/10/2021;Mexico;101782415;591931
MX;3/10/2021;Mexico;101782415;0
MX;4/10/2021;Mexico;102643418;861003
MX;5/10/2021;Mexico;102643418;0
MX;6/10/2021;Mexico;104554441;1911023
MX;7/10/2021;Mexico;105320232;765791
MX;8/10/2021;Mexico;106121884;801652
MX;9/10/2021;Mexico;106730702;608818
MX;10/10/2021;Mexico;107154354;423652
MX;11/10/2021;Mexico;107381477;227123
MX;12/10/2021;Mexico;107921674;540197
MX;13/10/2021;Mexico;107921674;0
MX;14/10/2021;Mexico;108947179;1025505
MX;15/10/2021;Mexico;108947179;0
MX;16/10/2021;Mexico;108947179;0
MX;17/10/2021;Mexico;110574539;1627360
MX;18/10/2021;Mexico;112198441;1623902
MX;19/10/2021;Mexico;112603277;404836
MX;20/10/2021;Mexico;112996000;392723
MX;21/10/2021;Mexico;113471215;475215
MX;22/10/2021;Mexico;113957610;486395
MX;23/10/2021;Mexico;114558359;600749
MX;24/10/2021;Mexico;115185985;627626
MX;25/10/2021;Mexico;115624628;438643
MX;26/10/2021;Mexico;117240849;1616221
MX;27/10/2021;Mexico;117240849;0
MX;28/10/2021;Mexico;117240849;0
MX;29/10/2021;Mexico;118849796;1608947
MX;30/10/2021;Mexico;126095919;7246123
MX;31/10/2021;Mexico;126339370;243451
MX;1/11/2021;Mexico;126429271;89901
MX;2/11/2021;Mexico;126429271;0
MX;3/11/2021;Mexico;126522110;92839
MX;4/11/2021;Mexico;126884663;362553
MX;5/11/2021;Mexico;126884663;0
MX;6/11/2021;Mexico;126884663;0
MX;7/11/2021;Mexico;128241025;1356362
MX;8/11/2021;Mexico;128356362;115337
MX;9/11/2021;Mexico;128356362;0
MX;10/11/2021;Mexico;128940251;583889
MX;11/11/2021;Mexico;129201826;261575
MX;12/11/2021;Mexico;129201826;0
MX;13/11/2021;Mexico;129201826;0
MX;14/11/2021;Mexico;129806147;604321
MX;15/11/2021;Mexico;129859458;53311
MX;16/11/2021;Mexico;129874396;14938
MX;17/11/2021;Mexico;129993156;118760
MX;18/11/2021;Mexico;130244910;251754
MX;19/11/2021;Mexico;130244910;0
MX;20/11/2021;Mexico;130789808;544898
MX;21/11/2021;Mexico;130975650;185842
MX;22/11/2021;Mexico;131075161;99511
MX;23/11/2021;Mexico;131075161;0
MX;24/11/2021;Mexico;131379625;304464
MX;25/11/2021;Mexico;131601135;221510
MX;26/11/2021;Mexico;131601135;0
MX;27/11/2021;Mexico;132097392;496257
MX;28/11/2021;Mexico;132308788;211396
MX;29/11/2021;Mexico;132422896;114108
MX;30/11/2021;Mexico;132636811;213915
MX;1/12/2021;Mexico;132840902;204091
MX;2/12/2021;Mexico;133256228;415326
MX;3/12/2021;Mexico;133256228;0
MX;4/12/2021;Mexico;133256228;0
MX;5/12/2021;Mexico;134370326;1114098
MX;6/12/2021;Mexico;134370326;0
MX;7/12/2021;Mexico;134370326;0
MX;8/12/2021;Mexico;135022230;651904
MX;9/12/2021;Mexico;135481459;459229
MX;10/12/2021;Mexico;135481459;0
MX;11/12/2021;Mexico;136829147;1347688
MX;12/12/2021;Mexico;137169511;340364
MX;13/12/2021;Mexico;137357032;187521
MX;14/12/2021;Mexico;137357032;0
MX;15/12/2021;Mexico;138851637;1494605
MX;16/12/2021;Mexico;139820373;968736
MX;17/12/2021;Mexico;139820373;0
MX;18/12/2021;Mexico;139820373;0
MX;19/12/2021;Mexico;141722544;1902171
MX;20/12/2021;Mexico;148467260;6744716
MX;21/12/2021;Mexico;148467260;0
MX;22/12/2021;Mexico;148467260;0
MX;23/12/2021;Mexico;148467260;0
MX;24/12/2021;Mexico;148504910;37650
MX;25/12/2021;Mexico;148504910;0
MX;26/12/2021;Mexico;148504910;0
MX;27/12/2021;Mexico;148504910;0
MX;28/12/2021;Mexico;148689393;184483
MX;29/12/2021;Mexico;148689393;0
MX;30/12/2021;Mexico;148814260;124867
MX;31/12/2021;Mexico;148814260;0
MX;1/01/2022;Mexico;148938454;124194
MX;2/01/2022;Mexico;148943207;4753
MX;3/01/2022;Mexico;148943382;175
MX;4/01/2022;Mexico;149382709;439327
MX;5/01/2022;Mexico;149574164;191455
MX;6/01/2022;Mexico;150180676;606512
MX;7/01/2022;Mexico;150180676;0
MX;8/01/2022;Mexico;151464652;1283976
MX;9/01/2022;Mexico;151945143;480491
MX;10/01/2022;Mexico;152051707;106564
MX;11/01/2022;Mexico;152315526;263819
MX;12/01/2022;Mexico;152315526;0
MX;13/01/2022;Mexico;153673555;1358029
MX;14/01/2022;Mexico;154611440;937885
MX;15/01/2022;Mexico;155420388;808948
MX;16/01/2022;Mexico;155882479;462091
MX;17/01/2022;Mexico;155882479;0
MX;18/01/2022;Mexico;156419272;536793
MX;19/01/2022;Mexico;157145915;726643
MX;20/01/2022;Mexico;157875271;729356
MX;21/01/2022;Mexico;158656184;780913
MX;22/01/2022;Mexico;158656184;0
MX;23/01/2022;Mexico;160480629;1824445
MX;24/01/2022;Mexico;160816753;336124
MX;25/01/2022;Mexico;161466948;650195
MX;26/01/2022;Mexico;161997209;530261
MX;27/01/2022;Mexico;164844649;2847440
MX;28/01/2022;Mexico;164844649;0
MX;29/01/2022;Mexico;164844649;0
MX;30/01/2022;Mexico;165543906;699257
MX;31/01/2022;Mexico;165750330;206424
MX;1/02/2022;Mexico;166102210;351880
MX;2/02/2022;Mexico;166768826;666616
MX;3/02/2022;Mexico;167682458;913632
MX;4/02/2022;Mexico;168535697;853239
MX;5/02/2022;Mexico;168535697;0
MX;6/02/2022;Mexico;169627892;1092195
MX;7/02/2022;Mexico;169681294;53402
MX;8/02/2022;Mexico;169815314;134020
MX;9/02/2022;Mexico;170203675;388361
MX;10/02/2022;Mexico;170713604;509929
MX;11/02/2022;Mexico;171453754;740150
MX;12/02/2022;Mexico;172046323;592569
MX;13/02/2022;Mexico;172480864;434541
MX;14/02/2022;Mexico;172673715;192851
MX;15/02/2022;Mexico;173037874;364159
MX;16/02/2022;Mexico;173826545;788671
MX;17/02/2022;Mexico;174967379;1140834
MX;18/02/2022;Mexico;176177592;1210213
MX;19/02/2022;Mexico;176177592;0
MX;20/02/2022;Mexico;177918897;1741305
MX;21/02/2022;Mexico;178130383;211486
MX;22/02/2022;Mexico;178130383;0
MX;23/02/2022;Mexico;179274307;1143924
MX;24/02/2022;Mexico;180066010;791703
MX;25/02/2022;Mexico;180066010;0
MX;26/02/2022;Mexico;180066010;0
MX;27/02/2022;Mexico;181637603;1571593
MX;28/02/2022;Mexico;181945907;308304
MX;1/03/2022;Mexico;182185704;239797
MX;2/03/2022;Mexico;182472333;286629
MX;3/03/2022;Mexico;182771895;299562
MX;4/03/2022;Mexico;183043385;271490
MX;5/03/2022;Mexico;183043385;0
MX;6/03/2022;Mexico;183509755;466370
MX;7/03/2022;Mexico;183509755;0
MX;8/03/2022;Mexico;183907915;398160
MX;9/03/2022;Mexico;184272842;364927
MX;10/03/2022;Mexico;184812990;540148
MX;11/03/2022;Mexico;184812990;0
MX;12/03/2022;Mexico;186141053;1328063
MX;13/03/2022;Mexico;186141053;0
MX;14/03/2022;Mexico;186532017;390964
MX;15/03/2022;Mexico;186796040;264023
MX;16/03/2022;Mexico;187180552;384512
MX;17/03/2022;Mexico;187650994;470442
MX;18/03/2022;Mexico;188160158;509164
MX;19/03/2022;Mexico;188160158;0
MX;20/03/2022;Mexico;188763277;603119
MX;21/03/2022;Mexico;188854049;90772
MX;22/03/2022;Mexico;188885665;31616
MX;23/03/2022;Mexico;189083111;197446
MX;24/03/2022;Mexico;189083111;0
MX;25/03/2022;Mexico;189804498;721387
MX;26/03/2022;Mexico;190197035;392537
MX;27/03/2022;Mexico;190337668;140633
MX;28/03/2022;Mexico;190441475;103807
MX;29/03/2022;Mexico;191907868;1466393
MX;30/03/2022;Mexico;191907868;0
MX;31/03/2022;Mexico;191907868;0
MX;1/04/2022;Mexico;191907868;0
MX;2/04/2022;Mexico;191907868;0
MX;3/04/2022;Mexico;191907868;0
MX;4/04/2022;Mexico;191907868;0
MX;5/04/2022;Mexico;191907868;0
MX;6/04/2022;Mexico;191907868;0
MX;7/04/2022;Mexico;191907868;0
MX;8/04/2022;Mexico;191907868;0
MX;9/04/2022;Mexico;191907868;0
MX;10/04/2022;Mexico;191907868;0
MX;11/04/2022;Mexico;191907868;0
MX;12/04/2022;Mexico;191907868;0
MX;13/04/2022;Mexico;194537872;2630004
MX;14/04/2022;Mexico;194537872;0
MX;15/04/2022;Mexico;194537872;0
MX;16/04/2022;Mexico;194537872;0
MX;17/04/2022;Mexico;195528994;991122
MX;18/04/2022;Mexico;195528994;0
MX;19/04/2022;Mexico;195528994;0
MX;20/04/2022;Mexico;196438782;909788
MX;21/04/2022;Mexico;196998244;559462
MX;22/04/2022;Mexico;197496797;498553
MX;23/04/2022;Mexico;197496797;0
MX;24/04/2022;Mexico;198353262;856465
MX;25/04/2022;Mexico;198511220;157958
MX;26/04/2022;Mexico;198511220;0
MX;27/04/2022;Mexico;198511220;0
MX;28/04/2022;Mexico;198511220;0
MX;29/04/2022;Mexico;198511220;0
MX;30/04/2022;Mexico;198511220;0
MX;1/05/2022;Mexico;198511220;0
MX;2/05/2022;Mexico;198511220;0
MX;3/05/2022;Mexico;198511220;0
MX;4/05/2022;Mexico;198511220;0
MX;5/05/2022;Mexico;198511220;0
MX;6/05/2022;Mexico;201861103;3349883
MX;7/05/2022;Mexico;201861103;0
MX;8/05/2022;Mexico;201861103;0
MX;9/05/2022;Mexico;201861103;0
MX;10/05/2022;Mexico;201861103;0
MX;11/05/2022;Mexico;201861103;0
MX;12/05/2022;Mexico;201861103;0
MX;13/05/2022;Mexico;205629496;3768393
MX;14/05/2022;Mexico;205629496;0
MX;15/05/2022;Mexico;205629496;0
MX;16/05/2022;Mexico;206941649;1312153
MX;17/05/2022;Mexico;206941649;0
MX;18/05/2022;Mexico;206941649;0
MX;19/05/2022;Mexico;206941649;0
MX;20/05/2022;Mexico;206941649;0
MX;21/05/2022;Mexico;206941649;0
MX;22/05/2022;Mexico;206941649;0
MX;23/05/2022;Mexico;206941649;0
MX;24/05/2022;Mexico;206941649;0
MX;25/05/2022;Mexico;206941649;0
MX;26/05/2022;Mexico;206941649;0
MX;27/05/2022;Mexico;206941649;0
MX;28/05/2022;Mexico;206941649;0
MX;29/05/2022;Mexico;206941649;0
MX;30/05/2022;Mexico;206941649;0
MX;31/05/2022;Mexico;206941649;0
MX;1/06/2022;Mexico;206941649;0
MX;2/06/2022;Mexico;206941649;0
MX;3/06/2022;Mexico;208630697;1689048
MX;4/06/2022;Mexico;208630697;0
MX;5/06/2022;Mexico;208630697;0
MX;6/06/2022;Mexico;208630697;0
MX;7/06/2022;Mexico;208630697;0
MX;8/06/2022;Mexico;208630697;0
MX;9/06/2022;Mexico;208630697;0
MX;10/06/2022;Mexico;208765211;134514
MX;11/06/2022;Mexico;208765211;0
MX;12/06/2022;Mexico;208765211;0
MX;13/06/2022;Mexico;208765211;0
MX;14/06/2022;Mexico;208765211;0
MX;15/06/2022;Mexico;208765211;0
MX;16/06/2022;Mexico;208765211;0
MX;17/06/2022;Mexico;209030212;265001
MX;18/06/2022;Mexico;209030212;0
MX;19/06/2022;Mexico;209030212;0
MX;20/06/2022;Mexico;209030212;0
MX;21/06/2022;Mexico;209030212;0
MX;22/06/2022;Mexico;209030212;0
MX;23/06/2022;Mexico;209030212;0
MX;24/06/2022;Mexico;209179257;149045
MX;25/06/2022;Mexico;209179257;0
MX;26/06/2022;Mexico;209179257;0
MX;27/06/2022;Mexico;209179257;0
MX;28/06/2022;Mexico;209179257;0
MX;29/06/2022;Mexico;209179257;0
MX;30/06/2022;Mexico;209179257;0
MX;1/07/2022;Mexico;209179257;0
MX;2/07/2022;Mexico;209179257;0
MX;3/07/2022;Mexico;209179257;0
MX;4/07/2022;Mexico;209179257;0
MX;5/07/2022;Mexico;209179257;0
MX;6/07/2022;Mexico;209179257;0
MX;7/07/2022;Mexico;209179257;0
MX;8/07/2022;Mexico;209673612;494355
MX;9/07/2022;Mexico;209673612;0
MX;10/07/2022;Mexico;209673612;0
MX;11/07/2022;Mexico;209673612;0
MX;12/07/2022;Mexico;209673612;0
MX;13/07/2022;Mexico;209673612;0
MX;14/07/2022;Mexico;209673612;0
MX;15/07/2022;Mexico;209673612;0
MX;16/07/2022;Mexico;209673612;0
MX;17/07/2022;Mexico;209673612;0
MX;18/07/2022;Mexico;209673612;0
MX;19/07/2022;Mexico;209673612;0
MX;20/07/2022;Mexico;209673612;0
MX;21/07/2022;Mexico;209673612;0
MX;22/07/2022;Mexico;209673612;0
MX;23/07/2022;Mexico;209673612;0
MX;24/07/2022;Mexico;209673612;0
MX;25/07/2022;Mexico;209673612;0
MX;26/07/2022;Mexico;209673612;0
MX;27/07/2022;Mexico;209673612;0
MX;28/07/2022;Mexico;209673612;0
MX;29/07/2022;Mexico;209673612;0
MX;30/07/2022;Mexico;209673612;0
MX;31/07/2022;Mexico;209673612;0
MX;1/08/2022;Mexico;209673612;0
MX;2/08/2022;Mexico;209673612;0
MX;3/08/2022;Mexico;209673612;0
MX;4/08/2022;Mexico;209673612;0
MX;5/08/2022;Mexico;209673612;0
MX;6/08/2022;Mexico;209673612;0
MX;7/08/2022;Mexico;209673612;0
MX;8/08/2022;Mexico;209673612;0
MX;9/08/2022;Mexico;209673612;0
MX;10/08/2022;Mexico;209673612;0
MX;11/08/2022;Mexico;209673612;0
MX;12/08/2022;Mexico;209673612;0
MX;13/08/2022;Mexico;209673612;0
MX;14/08/2022;Mexico;209673612;0
MX;15/08/2022;Mexico;209673612;0
MX;16/08/2022;Mexico;209673612;0
MX;17/08/2022;Mexico;209673612;0
MX;18/08/2022;Mexico;209673612;0
MX;19/08/2022;Mexico;209673612;0
MX;20/08/2022;Mexico;209673612;0
MX;21/08/2022;Mexico;209673612;0
MX;22/08/2022;Mexico;209673612;0
MX;23/08/2022;Mexico;209673612;0
MX;24/08/2022;Mexico;209673612;0
MX;25/08/2022;Mexico;209673612;0
MX;26/08/2022;Mexico;209673612;0
MX;27/08/2022;Mexico;209673612;0
MX;28/08/2022;Mexico;209673612;0
MX;29/08/2022;Mexico;209673612;0
MX;30/08/2022;Mexico;209673612;0
MX;31/08/2022;Mexico;209673612;0
MX;1/09/2022;Mexico;209673612;0
MX;2/09/2022;Mexico;209673612;0
MX;3/09/2022;Mexico;209673612;0
MX;4/09/2022;Mexico;209673612;0
MX;5/09/2022;Mexico;209673612;0
MX;6/09/2022;Mexico;209673612;0
MX;7/09/2022;Mexico;209673612;0
MX;8/09/2022;Mexico;209673612;0
MX;9/09/2022;Mexico;209673612;0
MX;10/09/2022;Mexico;209673612;0
MX;11/09/2022;Mexico;209673612;0
MX;12/09/2022;Mexico;209673612;0
MX;13/09/2022;Mexico;209673612;0
MX;14/09/2022;Mexico;209673612;0
MX;15/09/2022;Mexico;209673612;0
MX;16/09/2022;Mexico;209673612;0
MX;17/09/2022;Mexico;209673612;0
PE;1/01/2021;Peru;0;0
PE;2/01/2021;Peru;0;0
PE;3/01/2021;Peru;0;0
PE;4/01/2021;Peru;0;0
PE;5/01/2021;Peru;0;0
PE;6/01/2021;Peru;0;0
PE;7/01/2021;Peru;0;0
PE;8/01/2021;Peru;0;0
PE;9/01/2021;Peru;0;0
PE;10/01/2021;Peru;0;0
PE;11/01/2021;Peru;0;0
PE;12/01/2021;Peru;0;0
PE;13/01/2021;Peru;0;0
PE;14/01/2021;Peru;0;0
PE;15/01/2021;Peru;0;0
PE;16/01/2021;Peru;0;0
PE;17/01/2021;Peru;0;0
PE;18/01/2021;Peru;0;0
PE;19/01/2021;Peru;0;0
PE;20/01/2021;Peru;0;0
PE;21/01/2021;Peru;0;0
PE;22/01/2021;Peru;0;0
PE;23/01/2021;Peru;0;0
PE;24/01/2021;Peru;0;0
PE;25/01/2021;Peru;0;0
PE;26/01/2021;Peru;0;0
PE;27/01/2021;Peru;0;0
PE;28/01/2021;Peru;0;0
PE;29/01/2021;Peru;0;0
PE;30/01/2021;Peru;0;0
PE;31/01/2021;Peru;0;0
PE;1/02/2021;Peru;0;0
PE;2/02/2021;Peru;0;0
PE;3/02/2021;Peru;0;0
PE;4/02/2021;Peru;0;0
PE;5/02/2021;Peru;0;0
PE;6/02/2021;Peru;0;0
PE;7/02/2021;Peru;0;0
PE;8/02/2021;Peru;0;0
PE;9/02/2021;Peru;3762;3762
PE;10/02/2021;Peru;20360;16598
PE;11/02/2021;Peru;54482;34122
PE;12/02/2021;Peru;86858;32376
PE;13/02/2021;Peru;105730;18872
PE;14/02/2021;Peru;111013;5283
PE;15/02/2021;Peru;122498;11485
PE;16/02/2021;Peru;130010;7512
PE;17/02/2021;Peru;133959;3949
PE;18/02/2021;Peru;141364;7405
PE;19/02/2021;Peru;171897;30533
PE;20/02/2021;Peru;198024;26127
PE;21/02/2021;Peru;202580;4556
PE;22/02/2021;Peru;233046;30466
PE;23/02/2021;Peru;260296;27250
PE;24/02/2021;Peru;283180;22884
PE;25/02/2021;Peru;298988;15808
PE;26/02/2021;Peru;314622;15634
PE;27/02/2021;Peru;321389;6767
PE;28/02/2021;Peru;322389;1000
PE;1/03/2021;Peru;331675;9286
PE;2/03/2021;Peru;340962;9287
PE;3/03/2021;Peru;359400;18438
PE;4/03/2021;Peru;392438;33038
PE;5/03/2021;Peru;429411;36973
PE;6/03/2021;Peru;449455;20044
PE;7/03/2021;Peru;452076;2621
PE;8/03/2021;Peru;482744;30668
PE;9/03/2021;Peru;509874;27130
PE;10/03/2021;Peru;527926;18052
PE;11/03/2021;Peru;542404;14478
PE;12/03/2021;Peru;568938;26534
PE;13/03/2021;Peru;604685;35747
PE;14/03/2021;Peru;608125;3440
PE;15/03/2021;Peru;656120;47995
PE;16/03/2021;Peru;703752;47632
PE;17/03/2021;Peru;750622;46870
PE;18/03/2021;Peru;793474;42852
PE;19/03/2021;Peru;834984;41510
PE;20/03/2021;Peru;859562;24578
PE;21/03/2021;Peru;861281;1719
PE;22/03/2021;Peru;878756;17475
PE;23/03/2021;Peru;903711;24955
PE;24/03/2021;Peru;925794;22083
PE;25/03/2021;Peru;943577;17783
PE;26/03/2021;Peru;964983;21406
PE;27/03/2021;Peru;979404;14421
PE;28/03/2021;Peru;981711;2307
PE;29/03/2021;Peru;999131;17420
PE;30/03/2021;Peru;1025772;26641
PE;31/03/2021;Peru;1051066;25294
PE;1/04/2021;Peru;1057868;6802
PE;2/04/2021;Peru;1061869;4001
PE;3/04/2021;Peru;1070775;8906
PE;4/04/2021;Peru;1072389;1614
PE;5/04/2021;Peru;1088992;16603
PE;6/04/2021;Peru;1119445;30453
PE;7/04/2021;Peru;1150361;30916
PE;8/04/2021;Peru;1196189;45828
PE;9/04/2021;Peru;1231244;35055
PE;10/04/2021;Peru;1244280;13036
PE;11/04/2021;Peru;1244395;115
PE;12/04/2021;Peru;1258556;14161
PE;13/04/2021;Peru;1280587;22031
PE;14/04/2021;Peru;1304023;23436
PE;15/04/2021;Peru;1327447;23424
PE;16/04/2021;Peru;1369033;41586
PE;17/04/2021;Peru;1413323;44290
PE;18/04/2021;Peru;1444433;31110
PE;19/04/2021;Peru;1455424;10991
PE;20/04/2021;Peru;1471859;16435
PE;21/04/2021;Peru;1492032;20173
PE;22/04/2021;Peru;1502812;10780
PE;23/04/2021;Peru;1531835;29023
PE;24/04/2021;Peru;1561996;30161
PE;25/04/2021;Peru;1577697;15701
PE;26/04/2021;Peru;1597580;19883
PE;27/04/2021;Peru;1628149;30569
PE;28/04/2021;Peru;1679552;51403
PE;29/04/2021;Peru;1737199;57647
PE;30/04/2021;Peru;1836823;99624
PE;1/05/2021;Peru;1903001;66178
PE;2/05/2021;Peru;1952109;49108
PE;3/05/2021;Peru;2016560;64451
PE;4/05/2021;Peru;2040962;24402
PE;5/05/2021;Peru;2066090;25128
PE;6/05/2021;Peru;2107415;41325
PE;7/05/2021;Peru;2155785;48370
PE;8/05/2021;Peru;2239731;83946
PE;9/05/2021;Peru;2298599;58868
PE;10/05/2021;Peru;2355213;56614
PE;11/05/2021;Peru;2410576;55363
PE;12/05/2021;Peru;2479722;69146
PE;13/05/2021;Peru;2561618;81896
PE;14/05/2021;Peru;2670617;108999
PE;15/05/2021;Peru;2745679;75062
PE;16/05/2021;Peru;2783938;38259
PE;17/05/2021;Peru;2843450;59512
PE;18/05/2021;Peru;2912986;69536
PE;19/05/2021;Peru;2993717;80731
PE;20/05/2021;Peru;3080458;86741
PE;21/05/2021;Peru;3243538;163080
PE;22/05/2021;Peru;3375879;132341
PE;23/05/2021;Peru;3465475;89596
PE;24/05/2021;Peru;3587557;122082
PE;25/05/2021;Peru;3689125;101568
PE;26/05/2021;Peru;3785295;96170
PE;27/05/2021;Peru;3902802;117507
PE;28/05/2021;Peru;4055377;152575
PE;29/05/2021;Peru;4187023;131646
PE;30/05/2021;Peru;4252491;65468
PE;31/05/2021;Peru;4365261;112770
PE;1/06/2021;Peru;4479181;113920
PE;2/06/2021;Peru;4594081;114900
PE;3/06/2021;Peru;4659772;65691
PE;4/06/2021;Peru;4697621;37849
PE;5/06/2021;Peru;4718943;21322
PE;6/06/2021;Peru;4721166;2223
PE;7/06/2021;Peru;4752724;31558
PE;8/06/2021;Peru;4971243;218519
PE;9/06/2021;Peru;5178795;207552
PE;10/06/2021;Peru;5410369;231574
PE;11/06/2021;Peru;5636858;226489
PE;12/06/2021;Peru;5801828;164970
PE;13/06/2021;Peru;5886263;84435
PE;14/06/2021;Peru;6001597;115334
PE;15/06/2021;Peru;6133569;131972
PE;16/06/2021;Peru;6249147;115578
PE;17/06/2021;Peru;6390572;141425
PE;18/06/2021;Peru;6565853;175281
PE;19/06/2021;Peru;6680652;114799
PE;20/06/2021;Peru;6714260;33608
PE;21/06/2021;Peru;6827491;113231
PE;22/06/2021;Peru;6969816;142325
PE;23/06/2021;Peru;7099257;129441
PE;24/06/2021;Peru;7185723;86466
PE;25/06/2021;Peru;7313621;127898
PE;26/06/2021;Peru;7396267;82646
PE;27/06/2021;Peru;7447710;51443
PE;28/06/2021;Peru;7504367;56657
PE;29/06/2021;Peru;7605835;101468
PE;30/06/2021;Peru;7788945;183110
PE;1/07/2021;Peru;7991709;202764
PE;2/07/2021;Peru;8200574;208865
PE;3/07/2021;Peru;8399111;198537
PE;4/07/2021;Peru;8535439;136328
PE;5/07/2021;Peru;8724241;188802
PE;6/07/2021;Peru;8939092;214851
PE;7/07/2021;Peru;9111777;172685
PE;8/07/2021;Peru;9271549;159772
PE;9/07/2021;Peru;9436269;164720
PE;10/07/2021;Peru;9705702;269433
PE;11/07/2021;Peru;9887404;181702
PE;12/07/2021;Peru;9995179;107775
PE;13/07/2021;Peru;10107784;112605
PE;14/07/2021;Peru;10257832;150048
PE;15/07/2021;Peru;10458597;200765
PE;16/07/2021;Peru;10687887;229290
PE;17/07/2021;Peru;10997891;310004
PE;18/07/2021;Peru;11177116;179225
PE;19/07/2021;Peru;11275855;98739
PE;20/07/2021;Peru;11379699;103844
PE;21/07/2021;Peru;11539686;159987
PE;22/07/2021;Peru;11734647;194961
PE;23/07/2021;Peru;11983795;249148
PE;24/07/2021;Peru;12373029;389234
PE;25/07/2021;Peru;12681871;308842
PE;26/07/2021;Peru;12760090;78219
PE;27/07/2021;Peru;13016152;256062
PE;28/07/2021;Peru;13132709;116557
PE;29/07/2021;Peru;13198173;65464
PE;30/07/2021;Peru;13364838;166665
PE;31/07/2021;Peru;13641709;276871
PE;1/08/2021;Peru;13852011;210302
PE;2/08/2021;Peru;14001742;149731
PE;3/08/2021;Peru;14142163;140421
PE;4/08/2021;Peru;14304415;162252
PE;5/08/2021;Peru;14477513;173098
PE;6/08/2021;Peru;14763382;285869
PE;7/08/2021;Peru;15261411;498029
PE;8/08/2021;Peru;15624983;363572
PE;9/08/2021;Peru;15731279;106296
PE;10/08/2021;Peru;15856282;125003
PE;11/08/2021;Peru;15976773;120491
PE;12/08/2021;Peru;16095336;118563
PE;13/08/2021;Peru;16213757;118421
PE;14/08/2021;Peru;16449265;235508
PE;15/08/2021;Peru;16647126;197861
PE;16/08/2021;Peru;16727793;80667
PE;17/08/2021;Peru;16829067;101274
PE;18/08/2021;Peru;16919097;90030
PE;19/08/2021;Peru;17021603;102506
PE;20/08/2021;Peru;17173178;151575
PE;21/08/2021;Peru;17490905;317727
PE;22/08/2021;Peru;17723718;232813
PE;23/08/2021;Peru;17805160;81442
PE;24/08/2021;Peru;17882899;77739
PE;25/08/2021;Peru;17974913;92014
PE;26/08/2021;Peru;18082363;107450
PE;27/08/2021;Peru;18256816;174453
PE;28/08/2021;Peru;18721561;464745
PE;29/08/2021;Peru;19131593;410032
PE;30/08/2021;Peru;19149783;18190
PE;31/08/2021;Peru;19270390;120607
PE;1/09/2021;Peru;19427396;157006
PE;2/09/2021;Peru;19614235;186839
PE;3/09/2021;Peru;19829556;215321
PE;4/09/2021;Peru;20195667;366111
PE;5/09/2021;Peru;20468164;272497
PE;6/09/2021;Peru;20610047;141883
PE;7/09/2021;Peru;20824107;214060
PE;8/09/2021;Peru;21178613;354506
PE;9/09/2021;Peru;21529608;350995
PE;10/09/2021;Peru;21945069;415461
PE;11/09/2021;Peru;22548879;603810
PE;12/09/2021;Peru;23041121;492242
PE;13/09/2021;Peru;23252121;211000
PE;14/09/2021;Peru;23554902;302781
PE;15/09/2021;Peru;23809111;254209
PE;16/09/2021;Peru;24147438;338327
